Opérateur;Année;Filière;Consommation Agriculture (MWh);Nombre de points Agriculture;Nombre de mailles secretisées (agriculture);Indique qualité Agriculture;Consommation Industrie (MWh);Nombre de points Industrie;Nombre de mailles secretisées (industrie);Indice qualité Industrie;Consommation Tertiaire  (MWh);Nombre de points Tertiaire;Nombre de mailles secretisées (tertiaire);Indice qualité Tertiaire;Consommation Résidentiel  (MWh);Nombre de points Résidentiel;Nombre de mailles secretisées (résidentiel);Indice qualité Résidentiel;Thermosensibilité (MWh/degré-jour);Part Thermosensible;Consommation Secteur Inconnu (MWh);Nombre de points Secteur Inconnu;Nombre de mailles secretisées (secteur inconnu);Indice qualité Non Affecté;Code Commune;Libellé Commune;Code EPCI;Libellé EPCI;Code Département;Libellé Département;Code Région;Libellé Région;id_filiere;Consommation totale (MWh);Code_postal
Enedis;2012;Electricité;0.0;0;0;0.0;675.25;2;0;1.0;30.3;1;0;0.973;2473.75;388;0;0.318;0.0;0.0;0.0;0;0;0.0;62232;La Comté;200072460;CA de Béthune-Bruay, Artois-Lys Romane;62;Pas-de-Calais;32;Hauts-de-France;100;3179.3;62150
Enedis;2012;Electricité;0.0;0;0;0.0;291.87;2;0;0.975;2531.08;8;0;0.978;10048.06;1273;0;0.342;0.0;0.0;0.0;0;0;0.0;62235;Condette;246200729;CA du Boulonnais;62;Pas-de-Calais;32;Hauts-de-France;100;12871.009999999998;62360
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;443.72;54;0;0.472;0.0;0.0;0.0;0;0;0.0;62242;Couin;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;443.72;62760
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;2347.56;294;0;0.297;0.0;0.0;0.0;0;0;0.0;62245;Coulomby;246201016;CC du Pays de Lumbres;62;Pas-de-Calais;32;Hauts-de-France;100;2347.56;62380
Enedis;2012;Electricité;0.0;0;0;0.0;143.7;1;0;1.0;0.0;0;0;0.0;588.91;77;0;0.332;0.0;0.0;0.0;0;0;0.0;62246;Coupelle-Neuve;200069235;CC du Haut Pays du Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;732.6099999999999;62310
Enedis;2012;Electricité;0.0;0;0;0.0;8.45;1;0;1.0;0.0;0;0;0.0;1976.8;259;0;0.324;0.0;0.0;0.0;0;0;0.0;62247;Coupelle-Vieille;200069235;CC du Haut Pays du Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;1985.25;62310
Enedis;2012;Electricité;0.0;0;0;0.0;76.04;1;0;0.911;313.89;5;0;0.891;9406.05;1110;0;0.37;0.0;0.0;0.0;0;0;0.0;62252;La Couture;200072460;CA de Béthune-Bruay, Artois-Lys Romane;62;Pas-de-Calais;32;Hauts-de-France;100;9795.98;62136
Enedis;2012;Electricité;211.42;1;0;0.876;38.05;1;0;0.914;0.0;0;0;0.0;528.65;79;0;0.357;0.0;0.0;0.0;0;0;0.0;62256;Crépy;200069235;CC du Haut Pays du Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;778.1199999999999;62310
Enedis;2012;Electricité;0.0;0;0;0.0;61.64;3;0;0.869;362.23;2;0;0.997;2030.84;278;0;0.348;0.0;0.0;0.0;0;0;0.0;62257;Créquy;200069235;CC du Haut Pays du Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;2454.71;62310
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;333.6;1;0;1.0;1260.23;175;0;0.291;0.0;0.0;0.0;0;0;0.0;62267;Dennebrœucq;200069037;CA du Pays de Saint-Omer;62;Pas-de-Calais;32;Hauts-de-France;100;1593.83;62560
Enedis;2012;Electricité;0.0;0;0;0.0;1445.15;4;0;0.987;1405.95;7;0;0.938;5012.47;606;0;0.379;0.0;0.0;0.0;0;0;0.0;62279;Duisans;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;7863.570000000001;62161
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;369.89;55;0;0.347;0.0;0.0;0.0;0;0;0.0;62283;Écoivres;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;369.89;62270
Enedis;2012;Electricité;0.0;0;0;0.0;18.23;1;0;1.0;330.8;5;0;0.934;6102.81;862;0;0.376;0.0;0.0;0.0;0;0;0.0;62284;Écourt-Saint-Quentin;200044048;CC Osartis Marquion;62;Pas-de-Calais;32;Hauts-de-France;100;6451.84;62860
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;1222.84;225;0;0.438;0.0;0.0;0.0;0;0;0.0;62286;Ecquedecques;200072460;CA de Béthune-Bruay, Artois-Lys Romane;62;Pas-de-Calais;32;Hauts-de-France;100;1222.84;62190
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;115.47;3;0;0.97;7354.92;1322;0;0.378;0.0;0.0;0.49;1;0;1.0;62291;Éleu-dit-Leauwette;246200364;CA de Lens - Liévin;62;Pas-de-Calais;32;Hauts-de-France;100;7470.88;62300
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;1005.72;158;0;0.309;0.0;0.0;0.0;0;0;0.0;62293;Embry;200069235;CC du Haut Pays du Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;1005.72;62990
Enedis;2012;Electricité;0.0;0;0;0.0;176.0;3;0;0.903;2202.7;10;0;0.976;10880.65;1450;0;0.313;0.0;0.0;0.0;0;0;0.0;62297;Éperlecques;200069037;CA du Pays de Saint-Omer;62;Pas-de-Calais;32;Hauts-de-France;100;13259.349999999999;62910
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;857.3;124;0;0.298;0.0;0.0;0.0;0;0;0.0;62299;Eps;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;857.3;62134
Enedis;2012;Electricité;0.0;0;0;0.0;134.81;2;0;0.912;719.4;4;0;0.92;6597.51;1421;0;0.36;0.0;0.0;0.0;0;0;0.0;62300;Équihen-Plage;246200729;CA du Boulonnais;62;Pas-de-Calais;32;Hauts-de-France;100;7451.72;62224
Enedis;2012;Electricité;166.8;1;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;747.97;100;0;0.416;0.0;0.0;0.0;0;0;0.0;62302;Ergny;200069235;CC du Haut Pays du Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;914.77;62650
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;114.31;1;0;0.902;645.74;100;0;0.266;0.0;0.0;0.0;0;0;0.0;62303;Érin;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;760.05;62134
Enedis;2012;Electricité;144.48;3;0;0.911;4.83;1;0;1.0;106.03;2;0;0.909;1343.57;196;0;0.387;0.0;0.0;0.0;0;0;0.0;62306;Ervillers;200035442;CC du Sud-Artois;62;Pas-de-Calais;32;Hauts-de-France;100;1598.9099999999999;62121
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;216.71;3;0;0.954;1955.58;190;0;0.378;0.0;0.0;0.0;0;0;0.0;62307;Escalles;200090751;CA Grand Calais Terres et Mers;62;Pas-de-Calais;32;Hauts-de-France;100;2172.29;62179
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;1050.42;133;0;0.34;0.0;0.0;0.0;0;0;0.0;62312;Estrée;200069029;CA des Deux Baies en Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;1050.42;62170
Enedis;2012;Electricité;0.0;0;0;0.0;154.44;1;0;0.903;229.44;2;0;0.931;2841.51;452;0;0.384;0.0;0.0;0.0;0;0;0.0;62313;Estrée-Blanche;200072460;CA de Béthune-Bruay, Artois-Lys Romane;62;Pas-de-Calais;32;Hauts-de-France;100;3225.3900000000003;62145
Enedis;2012;Electricité;801.93;4;0;0.898;0.0;0;0;0.0;0.0;0;0;0.0;1145.81;156;0;0.421;0.0;0.0;0.0;0;0;0.0;62320;Étrun;200033579;CU d'Arras;62;Pas-de-Calais;32;Hauts-de-France;100;1947.7399999999998;62161
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;396.74;64;0;0.44;0.0;0.0;0.0;0;0;0.0;62322;Famechon;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;396.74;62760
Enedis;2012;Electricité;0.0;0;0;0.0;74.98;2;0;1.0;1001.99;7;0;0.907;3607.6;493;0;0.389;0.0;0.0;0.0;0;0;0.0;62325;Fauquembergues;200069037;CA du Pays de Saint-Omer;62;Pas-de-Calais;32;Hauts-de-France;100;4684.57;62560
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;44.63;2;0;0.953;2030.37;261;0;0.362;0.0;0.0;0.0;0;0;0.0;62327;Febvin-Palfart;200069037;CA du Pays de Saint-Omer;62;Pas-de-Calais;32;Hauts-de-France;100;2075.0;62960
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;2646.34;407;0;0.31;0.0;0.0;0.0;0;0;0.0;62328;Ferfay;200072460;CA de Béthune-Bruay, Artois-Lys Romane;62;Pas-de-Calais;32;Hauts-de-France;100;2646.34;62260
Enedis;2012;Electricité;0.0;0;0;0.0;7114.14;10;0;0.988;289.3;6;0;0.918;3401.93;492;0;0.456;0.0;0.0;0.0;0;0;0.0;62331;Feuchy;200033579;CU d'Arras;62;Pas-de-Calais;32;Hauts-de-France;100;10805.37;62223
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;230.47;3;0;1.0;1404.36;178;0;0.317;0.0;0.0;0.0;0;0;0.0;62333;Fiefs;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;1634.83;62134
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;1018.18;120;0;0.444;0.0;0.0;0.0;0;0;0.0;62337;Flers;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;1018.18;62270
Enedis;2012;Electricité;212.39;1;0;0.887;0.0;0;0;0.0;0.0;0;0;0.0;1602.99;210;0;0.337;0.0;0.0;0.0;0;0;0.0;62341;Foncquevillers;200035442;CC du Sud-Artois;62;Pas-de-Calais;32;Hauts-de-France;100;1815.38;62111
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;5894.62;25;0;0.928;3261.18;507;0;0.338;0.0;0.0;0.0;0;0;0.0;62350;Fouquières-lès-Béthune;200072460;CA de Béthune-Bruay, Artois-Lys Romane;62;Pas-de-Calais;32;Hauts-de-France;100;9155.8;62232
Enedis;2012;Electricité;1353.47;3;0;1.0;0.0;0;0;0.0;0.0;0;0;0.0;976.23;128;0;0.351;0.0;0.0;0.0;0;0;0.0;62353;Frémicourt;200035442;CC du Sud-Artois;62;Pas-de-Calais;32;Hauts-de-France;100;2329.7;62450
Enedis;2012;Electricité;84.01;1;0;0.885;48.22;1;0;1.0;71.39;2;0;0.874;2598.31;369;0;0.317;0.0;0.0;0.0;0;0;0.0;62354;Frencq;200069029;CA des Deux Baies en Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;2801.93;62630
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;89.07;1;0;0.833;2514.8;371;0;0.381;0.0;0.0;0.0;0;0;0.0;62356;Fresnicourt-le-Dolmen;200072460;CA de Béthune-Bruay, Artois-Lys Romane;62;Pas-de-Calais;32;Hauts-de-France;100;2603.8700000000003;62150
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;2766.4;10;0;0.948;4687.81;544;0;0.395;0.0;0.0;59.33;1;0;0.469;62360;Fréthun;200090751;CA Grand Calais Terres et Mers;62;Pas-de-Calais;32;Hauts-de-France;100;7513.540000000001;62185
Enedis;2012;Electricité;5.23;1;0;1.0;3267.7;4;0;0.992;3509.4;22;0;0.927;9628.19;1848;0;0.351;0.0;0.0;39.61;1;0;0.0;62361;Frévent;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;16450.13;62270
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;764.42;100;0;0.345;0.0;0.0;0.0;0;0;0.0;62362;Frévillers;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;764.42;62127
Enedis;2012;Electricité;0.0;0;0;0.0;4833.35;15;0;0.988;4866.97;25;0;0.955;7708.58;1270;0;0.369;0.0;0.0;3.57;1;0;1.0;62364;Fruges;200069235;CC du Haut Pays du Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;17412.47;62310
Enedis;2012;Electricité;203.64;1;0;0.917;729.66;1;0;1.0;12.65;1;0;1.0;1276.93;144;0;0.301;0.0;0.0;0.0;0;0;0.0;62366;Gauchin-Légal;200072460;CA de Béthune-Bruay, Artois-Lys Romane;62;Pas-de-Calais;32;Hauts-de-France;100;2222.88;62150
Enedis;2012;Electricité;0.0;0;0;0.0;161.54;1;0;1.0;889.36;3;0;0.984;2135.99;300;0;0.37;0.0;0.0;0.0;0;0;0.0;62367;Gauchin-Verloingt;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;3186.89;62130
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;780.2;95;0;0.368;0.0;0.0;0.0;0;0;0.0;62368;Gaudiempré;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;780.2;62760
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;566.78;81;0;0.298;0.0;0.0;0.0;0;0;0.0;62370;Gennes-Ivergny;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;566.78;62390
Enedis;2012;Electricité;25.25;1;0;0.875;0.0;0;0;0.0;0.0;0;0;0.0;587.08;69;0;0.358;0.0;0.0;0.0;0;0;0.0;62372;Givenchy-le-Noble;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;612.33;62810
Enedis;2012;Electricité;891.15;2;0;1.0;55.12;1;0;1.0;0.0;0;0;0.0;491.57;71;0;0.445;0.0;0.0;0.0;0;0;0.0;62374;Gomiécourt;200035442;CC du Sud-Artois;62;Pas-de-Calais;32;Hauts-de-France;100;1437.84;62121
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;414.63;55;0;0.344;0.0;0.0;0.0;0;0;0.0;62375;Gommecourt;200035442;CC du Sud-Artois;62;Pas-de-Calais;32;Hauts-de-France;100;414.63;62111
Enedis;2012;Electricité;109.83;1;0;0.949;0.0;0;0;0.0;0.0;0;0;0.0;1291.01;170;0;0.279;0.0;0.0;0.0;0;0;0.0;62379;Gouy-en-Artois;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;1400.84;62123
Enedis;2012;Electricité;0.0;0;0;0.0;590.04;2;0;0.86;179.81;1;0;0.953;2061.91;298;0;0.371;0.0;0.0;0.0;0;0;0.0;62382;Gouy-Saint-André;200044030;CC des Sept Vallées;62;Pas-de-Calais;32;Hauts-de-France;100;2831.7599999999998;62870
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;331.98;2;0;0.984;4192.93;590;0;0.425;0.0;0.0;0.0;0;0;0.0;62383;Gouy-sous-Bellonne;200044048;CC Osartis Marquion;62;Pas-de-Calais;32;Hauts-de-France;100;4524.91;62112
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;1208.74;166;0;0.379;0.0;0.0;0.0;0;0;0.0;62388;Grigny;200044030;CC des Sept Vallées;62;Pas-de-Calais;32;Hauts-de-France;100;1208.74;62140
Enedis;2012;Electricité;0.0;0;0;0.0;200.77;2;0;0.874;1347.36;7;0;0.989;6101.21;738;0;0.354;0.0;0.0;0.0;0;0;0.0;62390;Groffliers;200069029;CA des Deux Baies en Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;7649.34;62600
Enedis;2012;Electricité;56.9;1;0;0.89;0.0;0;0;0.0;21.89;1;0;0.892;1114.22;155;0;0.436;0.0;0.0;0.0;0;0;0.0;62392;Guémappe;200033579;CU d'Arras;62;Pas-de-Calais;32;Hauts-de-France;100;1193.01;62128
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;174.43;1;0;0.913;1086.58;139;0;0.329;0.0;0.0;0.0;0;0;0.0;62398;Guisy;200044030;CC des Sept Vallées;62;Pas-de-Calais;32;Hauts-de-France;100;1261.01;62140
Enedis;2012;Electricité;75.95;1;0;0.882;0.0;0;0;0.0;0.0;0;0;0.0;2506.55;288;0;0.323;0.0;0.0;0.0;0;0;0.0;62399;Habarcq;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;2582.5;62123
Enedis;2012;Electricité;235.63;1;0;0.895;1892.12;7;0;0.975;998.68;8;0;0.918;9366.35;1806;0;0.388;0.0;0.0;0.0;0;0;0.0;62401;Haisnes;200072460;CA de Béthune-Bruay, Artois-Lys Romane;62;Pas-de-Calais;32;Hauts-de-France;100;12492.78;62138
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;1230.76;158;0;0.309;0.0;0.0;0.0;0;0;0.0;62402;Halinghen;200018083;CC de Desvres-Samer;62;Pas-de-Calais;32;Hauts-de-France;100;1230.76;62830
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;149.07;2;0;0.932;3039.98;565;0;0.436;0.0;0.0;0.0;0;0;0.0;62403;Hallines;200069037;CA du Pays de Saint-Omer;62;Pas-de-Calais;32;Hauts-de-France;100;3189.05;62570
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;624.53;108;0;0.362;0.0;0.0;0.0;0;0;0.0;62404;Halloy;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;624.53;62760
Enedis;2012;Electricité;393.14;1;0;0.921;0.0;0;0;0.0;0.0;0;0;0.0;1590.78;207;0;0.257;0.0;0.0;0.0;0;0;0.0;62405;Hamblain-les-Prés;200044048;CC Osartis Marquion;62;Pas-de-Calais;32;Hauts-de-France;100;1983.92;62118
Enedis;2012;Electricité;287.17;4;0;0.918;0.0;0;0;0.0;0.0;0;0;0.0;829.26;113;0;0.346;0.0;0.0;0.0;0;0;0.0;62406;Hamelincourt;200035442;CC du Sud-Artois;62;Pas-de-Calais;32;Hauts-de-France;100;1116.43;62121
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;78.97;2;0;0.954;2693.6;449;0;0.274;0.0;0.0;0.0;0;0;0.0;62407;Ham-en-Artois;200072460;CA de Béthune-Bruay, Artois-Lys Romane;62;Pas-de-Calais;32;Hauts-de-France;100;2772.5699999999997;62190
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;721.44;81;0;0.363;0.0;0.0;0.0;0;0;0.0;62409;Hannescamps;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;721.44;62111
Enedis;2012;Electricité;0.0;0;0;0.0;58427.74;14;0;0.992;18040.44;47;0;0.944;27038.53;5680;0;0.368;0.0;0.0;2.96;7;0;1.0;62413;Harnes;246200364;CA de Lens - Liévin;62;Pas-de-Calais;32;Hauts-de-France;100;103509.67;62440
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;12.09;1;0;0.812;821.68;101;0;0.379;0.0;0.0;0.0;0;0;0.0;62414;Haucourt;200044048;CC Osartis Marquion;62;Pas-de-Calais;32;Hauts-de-France;100;833.77;62156
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;58.87;1;0;0.923;741.59;105;0;0.361;0.0;0.0;0.0;0;0;0.0;62416;Hautecloque;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;800.46;62130
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;42.3;1;0;0.835;1080.11;134;0;0.315;0.0;0.0;0.0;0;0;0.0;62418;Hauteville;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;1122.4099999999999;62810
Enedis;2012;Electricité;130.53;1;0;0.882;0.0;0;0;0.0;263.41;2;0;0.911;1709.7;193;0;0.369;0.0;0.0;0.0;0;0;0.0;62421;Havrincourt;200035442;CC du Sud-Artois;62;Pas-de-Calais;32;Hauts-de-France;100;2103.6400000000003;62147
Enedis;2012;Electricité;59.58;1;0;0.885;374.08;2;0;0.862;6427.98;5;0;0.993;4231.89;708;0;0.34;0.0;0.0;0.0;0;0;0.0;62423;Helfaut;200069037;CA du Pays de Saint-Omer;62;Pas-de-Calais;32;Hauts-de-France;100;11093.529999999999;62570
Enedis;2012;Electricité;478.17;2;0;0.859;11.09;2;0;1.0;0.0;0;0;0.0;1003.84;143;0;0.315;0.0;0.0;0.0;0;0;0.0;62424;Hendecourt-lès-Cagnicourt;200044048;CC Osartis Marquion;62;Pas-de-Calais;32;Hauts-de-France;100;1493.1;62182
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;625.86;77;0;0.305;0.0;0.0;0.0;0;0;0.0;62430;Hénu;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;625.86;62760
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;109.86;1;0;1.0;740.05;71;0;0.371;0.0;0.0;0.0;0;0;0.0;62436;Herlin-le-Sec;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;849.91;62130
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.4;1;0;0.945;1086.64;137;0;0.382;0.0;0.0;0.0;0;0;0.0;62444;Hervelinghen;246200380;CC de la Terre des Deux Caps;62;Pas-de-Calais;32;Hauts-de-France;100;1087.0400000000002;62179
Enedis;2012;Electricité;0.0;0;0;0.0;9823.7;5;0;0.997;1276.37;5;0;0.962;6293.35;813;0;0.38;0.0;0.0;0.0;0;0;0.0;62448;Hesdin-l'Abbé;246200729;CA du Boulonnais;62;Pas-de-Calais;32;Hauts-de-France;100;17393.42;62360
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;715.26;100;0;0.334;0.0;0.0;0.0;0;0;0.0;62449;Hesmond;200044030;CC des Sept Vallées;62;Pas-de-Calais;32;Hauts-de-France;100;715.26;62990
Enedis;2012;Electricité;124.15;1;0;0.896;0.0;0;0;0.0;0.0;0;0;0.0;960.05;120;0;0.315;0.0;0.0;0.0;0;0;0.0;62450;Hestrus;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;1084.2;62550
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;133.12;1;0;1.0;1776.04;252;0;0.4;0.0;0.0;0.0;0;0;0.0;62451;Heuchin;200069672;CC du Ternois;62;Pas-de-Calais;32;Hauts-de-France;100;1909.1599999999999;62134
Enedis;2012;Electricité;79.11;1;0;0.86;0.0;0;0;0.0;539.41;3;0;0.976;4412.89;566;0;0.282;0.0;0.0;0.0;0;0;0.0;62452;Heuringhem;200069037;CA du Pays de Saint-Omer;62;Pas-de-Calais;32;Hauts-de-France;100;5031.41;62575
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;412.2;54;0;0.281;0.0;0.0;0.0;0;0;0.0;62455;Hocquinghen;200072478;CC Pays d'Opale;62;Pas-de-Calais;32;Hauts-de-France;100;412.2;62850
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;1428.76;9;0;0.949;8416.02;1381;0;0.321;0.0;0.0;0.0;0;0;0.0;62464;Hulluch;246200364;CA de Lens - Liévin;62;Pas-de-Calais;32;Hauts-de-France;100;9844.78;62410
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;125.36;1;0;0.906;387.17;45;0;0.359;0.0;0.0;0.0;0;0;0.0;62470;Incourt;200044030;CC des Sept Vallées;62;Pas-de-Calais;32;Hauts-de-France;100;512.53;62770
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;809.46;115;0;0.35;0.0;0.0;0.0;0;0;0.0;62472;Inxent;200069029;CA des Deux Baies en Montreuillois;62;Pas-de-Calais;32;Hauts-de-France;100;809.46;62170
Enedis;2012;Electricité;0.0;0;0;0.0;54.47;1;0;0.867;68.43;1;0;0.856;2798.01;327;0;0.286;0.0;0.0;0.0;0;0;0.0;62477;Izel-lès-Hameau;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;2920.9100000000003;62690
Enedis;2012;Electricité;0.0;0;0;0.0;8625.26;1;0;1.0;8348.43;4;0;0.997;4957.29;766;0;0.309;0.0;0.0;0.0;0;0;0.0;62479;Labeuvrière;200072460;CA de Béthune-Bruay, Artois-Lys Romane;62;Pas-de-Calais;32;Hauts-de-France;100;21930.980000000003;62122
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;111.32;1;0;0.988;2604.78;299;0;0.298;0.0;0.0;0.0;0;0;0.0;62488;Landrethun-lès-Ardres;200072478;CC Pays d'Opale;62;Pas-de-Calais;32;Hauts-de-France;100;2716.1000000000004;62610
Enedis;2012;Electricité;0.0;0;0;0.0;2105.81;3;0;0.996;1928.93;6;0;0.99;9482.33;1612;0;0.313;0.0;0.0;0.0;0;0;0.0;62489;Lapugnoy;200072460;CA de Béthune-Bruay, Artois-Lys Romane;62;Pas-de-Calais;32;Hauts-de-France;100;13517.07;62122
Enedis;2012;Electricité;0.0;0;0;0.0;0.0;0;0;0.0;0.0;0;0;0.0;875.52;106;0;0.34;0.0;0.0;0.0;0;0;0.0;62490;Lattre-Saint-Quentin;200069482;CC des Campagnes de l'Artois;62;Pas-de-Calais;32;Hauts-de-France;100;875.52;62810
Enedis;2012;Electricité;345.37;2;0;0.898;68.2;1;0;0.905;1640.88;15;0;0.9;17006.28;2134;0;0.311;0.0;0.0;0.0;0;0;0.0;62491;Laventie;245900758;CC Flandre Lys;62;Pas-de-Calais;32;Hauts-de-France;100;19060.73;62840
Enedis;2012;Electricité;112.07;2;0;0.951;0.0;0;0;0.0;179.91;1;0;0.917;699.84;119;0;0.353;0.0;0.0;0.0;0;0;0.0;62493;Lebucquière;200035442;CC du Sud-Artois;62;Pas-de-Calais;32;Hauts-de-France;100;991.82;62124
Enedis;2012;Electricité;0.0;0;0;0.0;14.85;1;0;1.0;69.64;1;0;0.918;1107.27;136;0;0.33;0.0;0.0;0.0;0;0;0.0;62495;Ledinghem;246201016;CC du Pays de Lumbres;62;Pas-de-Calais;32;Hauts-de-France;100;1191.76;62380
Enedis;2012;Electricité;335.29;3;0;0.92;729.23;7;0;0.915;814.28;9;0;0.89;14888.57;1836;0;0.292;0.0;0.0;0.61;1;0;1.0;62502;Lestrem;245900758;CC Flandre Lys;62;Pas-de-Calais;32;Hauts-de-France;100;16767.98;62136
Enedis;2012;Electricité;0.0;0;0;0.0;0.11;1;0;0.0;402.14;2;0;0.923;1264.58;140;0;0.331;0.0;0.0;0.0;0;0;0.0;62503;Leubringhen;246200380;CC de la Terre des Deux Caps;62;Pas-de-Calais;32;Hauts-de-France;100;1666.83;62250
